model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF74.mixedField,8.81111,3.58193,0.0236472,0.0500689,0.12966,0.123762,1,0,0,2.76517,0.00149571,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF75.mixedField,8.85941,3.72538,0.0245907,0.0541145,0.143675,0.168361,1,0,0,2.78604,0.0013484,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF76.mixedField,8.55419,3.57409,0.0229936,0.0447959,0.110265,0.0745687,1,0,0,2.97413,0.00160444,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF77.mixedField,8.51449,3.69865,0.0249244,0.0490963,0.121634,0.105759,1,0,0,2.90234,0.00132022,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF78.mixedField,8.43346,3.59706,0.0223846,0.0428138,0.104272,0.0776273,1,0,0,3.13675,0.00169402,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF79.mixedField,8.27501,3.55239,0.0228733,0.0422435,0.100891,0.0480522,1,0,0,3.10727,0.00165125,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF80.mixedField,8.03779,3.53191,0.0264935,0.049604,0.119367,0.0639147,1,0,0,2.80206,0.00124363,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF81.mixedField,7.9633,3.51754,0.0254349,0.0507192,0.126573,0.134721,1,0,0,2.93639,0.0013587,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF82.mixedField,7.78101,3.50916,0.0272778,0.0512634,0.123617,0.0856685,1,0,0,2.8385,0.00118795,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF83.mixedField,7.70427,3.48556,0.02599,0.0464945,0.109166,0.0528018,1,0,0,2.97931,0.00133029,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF84.mixedField,7.41585,3.35142,0.025992,0.0503935,0.123695,0.149913,1,0,0,2.99313,0.00139271,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF85.mixedField,7.39903,3.51449,0.0279097,0.049722,0.116491,0.0968588,1,0,0,3.00184,0.00114337,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF86.mixedField,7.25138,3.42666,0.0271938,0.0522987,0.127774,0.148337,1,0,0,3.06601,0.00124227,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF87.mixedField,7.36534,3.55503,0.0268586,0.0465614,0.107576,0.0849336,1,0,0,3.18051,0.00122678,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF88.mixedField,7.25428,3.34684,0.0258729,0.0450449,0.104296,0.0512943,1,0,0,3.09796,0.00142337,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF89.mixedField,7.12098,3.43892,0.0286334,0.0500769,0.116213,0.0876431,1,0,0,2.97994,0.00113256,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF90.mixedField,7.04968,3.38258,0.027246,0.0466323,0.107059,0.0580658,1,0,0,3.08759,0.00129102,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF91.mixedField,6.9256,3.31315,0.0273909,0.0460331,0.104754,0.0444952,1,0,0,3.08872,0.00129454,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF92.mixedField,6.84058,3.31805,0.0278799,0.0465244,0.105517,0.0498879,1,0,0,3.11661,0.00123709,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF93.mixedField,6.75598,3.32165,0.0278178,0.0453382,0.101711,0.0412823,1,0,0,3.18284,0.00124228,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF94.mixedField,6.68226,3.28567,0.0280104,0.0457213,0.102641,0.0430493,1,0,0,3.17119,0.00124138,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF95.mixedField,6.71636,3.29491,0.0283704,0.0464824,0.104528,0.0422396,1,0,0,3.12182,0.00120542,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF96.mixedField,6.46402,3.21228,0.0272886,0.0434878,0.0965918,0.0400898,1,0,0,3.30707,0.00134168,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF97.mixedField,6.42517,3.2448,0.0298347,0.0519935,0.120445,0.136099,1,0,0,3.10534,0.00110491,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF98.mixedField,6.50797,3.26512,0.0279114,0.0449443,0.100283,0.0546686,1,0,0,3.28158,0.00125778,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF99.mixedField,6.45191,3.38041,0.0295362,0.0485023,0.109183,0.0917781,1,0,0,3.21736,0.00110234,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF100.mixedField,6.34495,3.35486,0.0318883,0.0505927,0.112157,0.0425021,1,0,0,2.99823,0.000955386,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF101.mixedField,6.23508,3.2839,0.0308059,0.0475831,0.104303,0.0401357,1,0,0,3.1894,0.00102469,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF102.mixedField,6.21286,3.2031,0.0306305,0.0480615,0.106043,0.041483,1,0,0,3.12147,0.00106816,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF103.mixedField,6.20657,3.12609,0.0289713,0.0486886,0.110796,0.107723,1,0,0,3.2003,0.00123455,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF104.mixedField,6.09963,3.20861,0.0332476,0.0535937,0.119638,0.0943237,1,0,0,2.97501,0.000900348,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF105.mixedField,6.23273,3.25109,0.031031,0.04834,0.106335,0.040919,1,0,0,3.13413,0.00101981,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF106.mixedField,6.2013,3.28918,0.0308103,0.0474093,0.103761,0.0439544,1,0,0,3.22374,0.00101708,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF107.mixedField,6.15524,3.2356,0.0328778,0.0512789,0.112856,0.0422058,1,0,0,2.99632,0.000911237,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF108.mixedField,6.21177,3.20317,0.0323933,0.0513628,0.113834,0.0432013,1,0,0,2.95859,0.000953396,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF109.mixedField,6.23237,3.34513,0.0307794,0.0466546,0.101497,0.0386533,1,0,0,3.28473,0.000990756,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF110.mixedField,6.23214,3.25038,0.0310216,0.0483441,0.106361,0.0411161,1,0,0,3.13488,0.00102066,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF111.mixedField,6.28447,3.27604,0.0304602,0.047381,0.104162,0.0403345,1,0,0,3.18175,0.00104275,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF112.mixedField,6.13646,3.26818,0.0303357,0.045962,0.0999735,0.0387526,1,0,0,3.30689,0.00105595,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF113.mixedField,6.12425,3.19429,0.03208,0.0501233,0.110395,0.0420859,1,0,0,3.04243,0.000974835,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF114.mixedField,6.00715,3.23311,0.0320827,0.0489658,0.106816,0.0467985,1,0,0,3.17257,0.000955445,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF115.mixedField,6.03122,3.2579,0.0314759,0.0473629,0.102745,0.0391019,1,0,0,3.24536,0.000983111,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF116.mixedField,6.10966,3.17743,0.0300464,0.0473154,0.104556,0.0658856,1,0,0,3.23113,0.00111881,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF117.mixedField,5.91976,3.21598,0.0321563,0.0481858,0.104362,0.0399017,1,0,0,3.2197,0.000954168,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF118.mixedField,6.05072,3.2803,0.0328634,0.0505521,0.110625,0.0505977,1,0,0,3.10216,0.000906869,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF119.mixedField,6.15643,3.72543,0.0328123,0.049894,0.108681,0.0427218,1,0,0,3.1295,0.000878373,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF120.mixedField,6.07279,3.42008,0.0323646,0.0483154,0.104492,0.0417411,1,0,0,3.24221,0.000897711,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF121.mixedField,5.92141,3.35444,0.0312631,0.0473179,0.102881,0.039908,1,0,0,3.22072,0.00104125,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF122.mixedField,5.99876,3.2892,0.0325468,0.049845,0.108884,0.0411613,1,0,0,3.08702,0.000946078,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF123.mixedField,5.84751,3.19225,0.0332967,0.0499706,0.108291,0.0404028,1,0,0,3.125,0.000901254,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF124.mixedField,5.97784,3.32889,0.0336646,0.0498644,0.107524,0.0392384,1,0,0,3.17445,0.000828679,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF125.mixedField,6.10624,3.23791,0.0318971,0.0490316,0.107268,0.0407584,1,0,0,3.12286,0.000967274,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF126.mixedField,5.98874,3.23429,0.032429,0.0490224,0.106535,0.0400515,1,0,0,3.15504,0.000933814,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF127.mixedField,5.80912,3.24347,0.0339384,0.051133,0.110977,0.0701001,1,0,0,3.16571,0.000840879,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF128.mixedField,5.7789,3.16304,0.0335073,0.0499833,0.108068,0.0402502,1,0,0,3.13428,0.000893373,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF129.mixedField,5.8214,3.19639,0.0323277,0.0478743,0.103225,0.0389912,1,0,0,3.25,0.000949328,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF130.mixedField,5.78984,3.06334,0.0307739,0.0465758,0.101266,0.0400864,1,0,0,3.23902,0.00112467,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF131.mixedField,5.76396,3.11699,0.0308459,0.04577,0.0987608,0.0386772,1,0,0,3.33302,0.00109165,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF132.mixedField,5.92484,3.25302,0.0327904,0.0488333,0.105516,0.0392818,1,0,0,3.19527,0.000902686,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF133.mixedField,5.94173,3.22556,0.0318895,0.0477819,0.103484,0.0394903,1,0,0,3.2372,0.000968144,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF134.mixedField,6.0392,3.32176,0.0324933,0.0484247,0.104661,0.0387825,1,0,0,3.22212,0.000895837,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF135.mixedField,5.83323,3.21888,0.0316005,0.046455,0.0998927,0.0387988,1,0,0,3.3443,0.000984144,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF136.mixedField,5.88752,3.24682,0.0332374,0.0493937,0.106641,0.0394331,1,0,0,3.17265,0.00087965,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF137.mixedField,5.91069,3.34239,0.0337634,0.0492476,0.105597,0.0381433,1,0,0,3.23218,0.000816256,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF138.mixedField,5.99288,3.33459,0.0349493,0.0521449,0.11275,0.0401239,1,0,0,3.05746,0.000766513,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF139.mixedField,5.99479,3.31032,0.0328723,0.0489366,0.105724,0.0398404,1,0,0,3.21107,0.000877957,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF140.mixedField,5.74257,3.1657,0.033938,0.0504196,0.108843,0.0402352,1,0,0,3.11703,0.000869,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF141.mixedField,5.77151,3.2452,0.0329643,0.0479041,0.102579,0.0380063,1,0,0,3.28701,0.000889814,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF142.mixedField,5.90932,3.3407,0.03369,0.0491313,0.10534,0.0381027,1,0,0,3.23247,0.000820464,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF143.mixedField,5.7723,3.17086,0.0314502,0.0462235,0.0993865,0.0381959,1,0,0,3.34012,0.00101337,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF144.mixedField,5.82798,3.28717,0.0336509,0.0490415,0.105122,0.0383197,1,0,0,3.23155,0.000839543,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF145.mixedField,5.66477,3.25192,0.0365924,0.0530031,0.113366,0.0396659,1,0,0,3.06432,0.000712619,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF146.mixedField,5.9818,3.24339,0.0320862,0.0482249,0.104567,0.0394647,1,0,0,3.21002,0.000950087,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF147.mixedField,5.98159,3.32199,0.0315884,0.0463365,0.0995587,0.0373912,1,0,0,3.35746,0.000946351,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF148.mixedField,5.81399,3.29453,0.0327103,0.0472017,0.100823,0.0372297,1,0,0,3.34784,0.000885522,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF149.mixedField,6.06677,3.31662,0.0306058,0.0453619,0.0978383,0.0374336,1,0,0,3.39092,0.00101478,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF150.mixedField,6.05595,3.35325,0.0332996,0.0496093,0.107207,0.0393019,1,0,0,3.1736,0.000840682,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF151.mixedField,6.12477,3.32632,0.0314995,0.0473225,0.102593,0.0386531,1,0,0,3.26006,0.00095494,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF152.mixedField,6.08894,3.47907,0.0350623,0.0512531,0.109983,0.0382713,1,0,0,3.1454,0.000713578,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF153.mixedField,6.00115,3.3189,0.0324689,0.048091,0.103698,0.038433,1,0,0,3.25532,0.000897046,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF154.mixedField,6.13968,3.43377,0.0319206,0.0468509,0.100685,0.0370596,1,0,0,3.3469,0.000883038,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF155.mixedField,6.13648,3.35696,0.0326781,0.0491355,0.106559,0.0392063,1,0,0,3.17571,0.000874546,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF156.mixedField,6.17737,3.41494,0.0337491,0.0506081,0.109638,0.0393643,1,0,0,3.12669,0.000796666,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF157.mixedField,6.05924,3.34356,0.0322863,0.0479521,0.103505,0.0383567,1,0,0,3.25991,0.000899314,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF158.mixedField,5.88514,3.34579,0.0329713,0.0476191,0.101746,0.0371583,1,0,0,3.33178,0.000854044,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF159.mixedField,5.90135,3.30275,0.033447,0.0491378,0.105637,0.038588,1,0,0,3.21347,0.000847099,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF160.mixedField,5.92093,3.26412,0.032811,0.0487081,0.105118,0.0390427,1,0,0,3.20889,0.000897314,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF161.mixedField,5.73443,3.19876,0.0326402,0.0476223,0.102122,0.0382938,1,0,0,3.29215,0.00092599,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF162.mixedField,5.897,3.28145,0.0348657,0.0518505,0.111975,0.0401751,1,0,0,3.07047,0.0007859,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF163.mixedField,5.95038,3.28492,0.0332997,0.0495532,0.10704,0.0393422,1,0,0,3.1727,0.000863653,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF164.mixedField,5.98429,3.38488,0.0345977,0.0507795,0.109128,0.0387132,1,0,0,3.15373,0.0007643,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF165.mixedField,6.04617,3.35234,0.0338074,0.0503967,0.108934,0.0393581,1,0,0,3.1333,0.000815325,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF166.mixedField,5.95016,3.35183,0.036315,0.0538584,0.116192,0.0403944,1,0,0,2.99685,0.000701954,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF167.mixedField,5.93476,3.43726,0.0356315,0.0513879,0.109743,0.0379797,1,0,0,3.15765,0.000700522,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF168.mixedField,6.07907,3.38468,0.0345113,0.0514859,0.111321,0.0396083,1,0,0,3.0893,0.000771341,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF169.mixedField,6.25961,3.45578,0.033305,0.0499899,0.108338,0.0389984,1,0,0,3.15721,0.000808056,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF170.mixedField,6.09015,3.33398,0.0316355,0.0471794,0.101996,0.0382742,1,0,0,3.28834,0.000942334,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF171.mixedField,6.13348,3.44447,0.032793,0.0481864,0.103599,0.0375438,1,0,0,3.27842,0.000831999,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF172.mixedField,6.0292,3.39292,0.0317971,0.0462316,0.099016,0.0366588,1,0,0,3.39105,0.000905665,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF173.mixedField,6.13384,3.41623,0.0355356,0.0533215,0.115545,0.0403481,1,0,0,3.00698,0.000715117,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF174.mixedField,6.26808,3.52322,0.0333909,0.0493464,0.106317,0.0378476,1,0,0,3.22444,0.000781556,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF175.mixedField,6.30511,3.54713,0.0345959,0.0514333,0.111061,0.0387173,1,0,0,3.11812,0.000721231,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF176.mixedField,6.25809,3.43873,0.0328078,0.0493206,0.106952,0.0388953,1,0,0,3.18357,0.000839021,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF177.mixedField,6.20683,3.34792,0.0313631,0.047483,0.103251,0.0389085,1,0,0,3.24433,0.000951776,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF178.mixedField,6.33829,3.60032,0.0330029,0.0483004,0.103691,0.036769,1,0,0,3.29787,0.000777042,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF179.mixedField,6.3162,3.61721,0.0347212,0.0508438,0.109174,0.0376079,1,0,0,3.17995,0.000695035,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF180.mixedField,6.3314,3.49518,0.0343427,0.0519029,0.112785,0.0397888,1,0,0,3.06203,0.00074926,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF181.mixedField,6.15074,3.31515,0.0348821,0.0537591,0.117734,0.0421624,1,0,0,2.93011,0.000780404,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF182.mixedField,6.12711,3.45097,0.0337031,0.0496248,0.106771,0.0381117,1,0,0,3.21074,0.000784562,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF183.mixedField,6.15721,3.43528,0.0335873,0.0498846,0.107677,0.0386217,1,0,0,3.17484,0.000796778,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF184.mixedField,6.18934,3.59938,0.0361028,0.0523024,0.111874,0.0377607,1,0,0,3.12989,0.000642163,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF185.mixedField,6.29595,3.55317,0.0343446,0.0508578,0.109655,0.0384857,1,0,0,3.14861,0.000729643,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF186.mixedField,6.26394,3.50806,0.0338144,0.0502396,0.108458,0.0384435,1,0,0,3.16494,0.00076658,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF187.mixedField,6.26862,3.5343,0.0348304,0.0516914,0.111545,0.0387938,1,0,0,3.10841,0.000713935,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF188.mixedField,6.55946,3.49673,0.0325861,0.0506566,0.111334,0.0405053,1,0,0,3.05875,0.000839826,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF189.mixedField,6.45702,3.56934,0.0343982,0.0520915,0.113284,0.039598,1,0,0,3.05172,0.000727683,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF190.mixedField,6.38635,3.59882,0.032565,0.0479477,0.103162,0.0368793,1,0,0,3.30916,0.000800813,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF191.mixedField,6.66036,3.64281,0.0326079,0.0496661,0.108256,0.0386209,1,0,0,3.1644,0.000792101,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF192.mixedField,6.56749,3.52232,0.0313796,0.048204,0.105429,0.0389769,1,0,0,3.19778,0.000897382,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF193.mixedField,6.48987,3.57549,0.0336863,0.0510366,0.111009,0.0392123,1,0,0,3.10404,0.000758255,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF194.mixedField,6.38627,3.5665,0.0332792,0.0495839,0.107156,0.0380649,1,0,0,3.20207,0.000776976,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF195.mixedField,6.73835,3.72136,0.0329116,0.0498665,0.108468,0.038127,1,0,0,3.17352,0.000754219,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF196.mixedField,6.49688,3.64498,0.0355508,0.0534429,0.115891,0.0394227,1,0,0,3.01318,0.000660015,0,0
