model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG124.mixedField,8.07892,3.83709,0.0280805,0.0502678,0.118067,0.0750631,1,0,0,2.94845,0.00100779,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG125.mixedField,7.80977,3.7026,0.0273896,0.0499935,0.118642,0.108486,1,0,0,3.02646,0.00110864,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG126.mixedField,7.94439,3.80132,0.0283076,0.049047,0.113289,0.0452649,1,0,0,2.96369,0.00100326,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG127.mixedField,7.91279,3.70549,0.0282777,0.0520769,0.124184,0.100889,1,0,0,2.87867,0.00103699,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG128.mixedField,7.82348,4.02651,0.0288665,0.0513985,0.120385,0.0776682,1,0,0,2.8863,0.000997171,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG129.mixedField,7.59493,3.70047,0.0272907,0.0458444,0.104303,0.0458553,1,0,0,3.1759,0.00113102,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG130.mixedField,7.70033,3.87383,0.0297676,0.0510221,0.11722,0.0444695,1,0,0,2.88849,0.000931936,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG131.mixedField,7.60068,3.76075,0.0272972,0.0455541,0.103319,0.0404612,1,0,0,3.1758,0.00111663,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG132.mixedField,7.50582,3.66187,0.0275194,0.0459735,0.104322,0.0409153,1,0,0,3.15242,0.00111749,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG133.mixedField,7.40806,3.64833,0.0280433,0.046457,0.105005,0.0408161,1,0,0,3.14405,0.00108281,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG134.mixedField,7.50224,3.54911,0.0268317,0.0473927,0.110541,0.0841829,1,0,0,3.08786,0.00122488,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG135.mixedField,7.64986,3.77312,0.0304406,0.0530118,0.12276,0.0871728,1,0,0,2.89435,0.000875931,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG136.mixedField,7.35474,3.66385,0.0266358,0.0432401,0.0968311,0.0388353,1,0,0,3.35564,0.00119634,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG137.mixedField,7.44984,3.65423,0.0284178,0.0521069,0.123961,0.127117,1,0,0,3.07277,0.00106109,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG138.mixedField,7.24816,3.60212,0.028248,0.0530382,0.127832,0.171512,1,0,0,3.17365,0.00108066,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG139.mixedField,7.29733,3.69975,0.0294101,0.0478257,0.107183,0.0403179,1,0,0,3.12039,0.000966624,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG140.mixedField,7.06083,3.54294,0.0293792,0.0479414,0.107611,0.0412566,1,0,0,3.09522,0.00102303,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG141.mixedField,7.23355,3.68192,0.0294453,0.0527453,0.123928,0.135981,1,0,0,3.11353,0.00098055,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG142.mixedField,7.07334,3.60927,0.0345093,0.057071,0.128892,0.0486156,1,0,0,2.72078,0.000717519,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG143.mixedField,7.01479,3.59784,0.032396,0.0591558,0.140416,0.161866,1,0,0,2.91059,0.000820612,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG144.mixedField,7.07604,3.61481,0.0292463,0.0469424,0.104592,0.0398076,1,0,0,3.18014,0.00100471,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG145.mixedField,7.09035,3.51619,0.0280497,0.0464009,0.104808,0.0499744,1,0,0,3.1836,0.00113465,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG146.mixedField,6.83036,3.46347,0.0303791,0.049118,0.109795,0.0417502,1,0,0,3.04611,0.000984876,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG147.mixedField,6.78152,3.37257,0.0290013,0.0474816,0.106739,0.0468393,1,0,0,3.10672,0.00111945,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG148.mixedField,7.04273,3.62683,0.0277852,0.0465456,0.105758,0.0945164,1,0,0,3.38755,0.00110769,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG149.mixedField,6.70922,3.4192,0.0292812,0.0466514,0.103607,0.0403819,1,0,0,3.18931,0.00107858,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG150.mixedField,6.98029,3.55181,0.0313996,0.0510369,0.114355,0.0426357,1,0,0,2.96426,0.000888945,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG151.mixedField,7.11411,3.55984,0.0287665,0.0469481,0.105388,0.0408704,1,0,0,3.13887,0.00106066,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG152.mixedField,6.63964,3.44817,0.0321339,0.0540396,0.123012,0.104425,1,0,0,2.99061,0.000882211,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG153.mixedField,6.62255,3.39795,0.0305637,0.0503915,0.113646,0.0859643,1,0,0,3.09291,0.000994683,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG154.mixedField,6.73338,3.54159,0.0313979,0.0513289,0.11531,0.093893,1,0,0,3.10998,0.000891722,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG155.mixedField,6.59797,3.47823,0.0327535,0.0518506,0.114836,0.0475994,1,0,0,3.00237,0.000838,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG156.mixedField,6.55196,3.52245,0.0301167,0.0458646,0.0999636,0.038635,1,0,0,3.33956,0.000974738,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG157.mixedField,6.55397,3.4826,0.0323447,0.0503554,0.11074,0.0405229,1,0,0,3.06775,0.00085736,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG158.mixedField,6.85832,3.44645,0.0292775,0.0475395,0.10647,0.0428888,1,0,0,3.1166,0.00106849,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG159.mixedField,6.5519,3.4413,0.0302739,0.0470486,0.103392,0.0393862,1,0,0,3.2249,0.000996867,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG160.mixedField,6.65504,3.39084,0.0305198,0.0489516,0.109035,0.0417107,1,0,0,3.06077,0.00100213,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG161.mixedField,6.75177,3.52773,0.0314961,0.0497971,0.110228,0.040739,1,0,0,3.07316,0.000892035,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG162.mixedField,6.60585,3.47172,0.0299801,0.0488913,0.109712,0.0975783,1,0,0,3.25123,0.00100544,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG163.mixedField,6.72297,3.53996,0.0314365,0.049383,0.109011,0.0411112,1,0,0,3.10701,0.000890721,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG164.mixedField,6.49473,3.40512,0.0306014,0.0478038,0.105278,0.0419289,1,0,0,3.18129,0.000988146,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG165.mixedField,6.44956,3.43159,0.0307358,0.0472255,0.103298,0.0390345,1,0,0,3.23879,0.000967821,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG166.mixedField,6.78322,3.58374,0.0313707,0.0491124,0.108259,0.0397965,1,0,0,3.1246,0.000880013,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG167.mixedField,6.69101,3.46565,0.0322972,0.05252,0.117702,0.0631946,1,0,0,2.96789,0.000867868,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG168.mixedField,6.58642,3.39491,0.0309538,0.0510335,0.115093,0.0872444,1,0,0,3.07687,0.000971074,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG169.mixedField,6.55266,3.50554,0.0336038,0.0538801,0.119995,0.0796573,1,0,0,2.98489,0.000785815,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG170.mixedField,6.57908,3.49608,0.0322188,0.0501549,0.110295,0.0403792,1,0,0,3.08378,0.000859961,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG171.mixedField,6.70586,3.58659,0.0306868,0.0472321,0.103385,0.038389,1,0,0,3.25448,0.000917773,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG172.mixedField,6.69889,3.56224,0.0313461,0.0486775,0.106938,0.039406,1,0,0,3.15846,0.0008876,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG173.mixedField,6.60593,3.43604,0.0304005,0.0477855,0.105513,0.040521,1,0,0,3.16934,0.00099119,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG174.mixedField,6.45147,3.40732,0.0309188,0.0478807,0.105067,0.0397214,1,0,0,3.183,0.000965687,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG175.mixedField,6.60965,3.52953,0.030002,0.0459266,0.100306,0.0379376,1,0,0,3.32405,0.00098094,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG176.mixedField,6.38316,3.49164,0.0325915,0.049291,0.107139,0.038891,1,0,0,3.17352,0.000836443,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG177.mixedField,6.46068,3.49829,0.0327017,0.0500368,0.109263,0.0396096,1,0,0,3.11713,0.000830819,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG178.mixedField,6.68397,3.49547,0.0322687,0.0511046,0.113204,0.0414681,1,0,0,3.00918,0.0008592,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG179.mixedField,6.496,3.44132,0.0318684,0.0495482,0.108905,0.040362,1,0,0,3.10196,0.000897043,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG180.mixedField,6.43426,3.48304,0.0321639,0.0490511,0.106969,0.0391805,1,0,0,3.17292,0.000863909,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG181.mixedField,6.29148,3.3585,0.0332611,0.0514839,0.112952,0.041292,1,0,0,3.02246,0.000844385,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG182.mixedField,6.92709,3.71698,0.0318183,0.0494343,0.108621,0.0389961,1,0,0,3.14611,0.000812734,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG183.mixedField,6.49333,3.5127,0.0312154,0.0474449,0.103328,0.0383104,1,0,0,3.26033,0.000908632,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG184.mixedField,6.42127,3.34464,0.0303487,0.0481078,0.106608,0.0559112,1,0,0,3.1941,0.00102568,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG185.mixedField,6.4949,3.55348,0.0326782,0.0495735,0.107882,0.0388367,1,0,0,3.16113,0.000814153,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG186.mixedField,6.60541,3.5234,0.0331734,0.0517891,0.114025,0.0413282,1,0,0,3.01308,0.000801873,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG187.mixedField,6.50851,3.4766,0.031289,0.0485244,0.106543,0.046082,1,0,0,3.19762,0.000918148,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG188.mixedField,6.38806,3.44835,0.0316302,0.0481555,0.104945,0.038936,1,0,0,3.21476,0.000905006,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG189.mixedField,6.543,3.50672,0.0295281,0.0448289,0.0975865,0.0372956,1,0,0,3.39035,0.00102086,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG190.mixedField,6.25593,3.55472,0.0325964,0.0474877,0.101778,0.0364973,1,0,0,3.34859,0.000809089,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG191.mixedField,6.49101,3.61639,0.0338969,0.0508949,0.110313,0.0386139,1,0,0,3.13147,0.000735929,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG192.mixedField,6.63612,3.67218,0.0322318,0.0485531,0.105371,0.0387417,1,0,0,3.24908,0.000799849,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG193.mixedField,6.65691,3.58267,0.0322817,0.0497962,0.109095,0.0394565,1,0,0,3.12731,0.000828486,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG194.mixedField,6.82332,3.59813,0.0312075,0.0489444,0.10797,0.0397356,1,0,0,3.13591,0.000884879,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG195.mixedField,7.08316,3.74534,0.033489,0.053324,0.118396,0.0412802,1,0,0,2.92453,0.000727395,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG196.mixedField,6.53159,3.54617,0.0341769,0.0526383,0.115249,0.0406027,1,0,0,3.00064,0.000746342,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG197.mixedField,6.74867,3.60567,0.0315266,0.0488626,0.107258,0.0391908,1,0,0,3.16408,0.00086304,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG198.mixedField,6.78337,3.51929,0.0300361,0.0474166,0.104891,0.0397969,1,0,0,3.17951,0.000985866,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG199.mixedField,6.79631,3.48052,0.0314982,0.0507613,0.113303,0.0421648,1,0,0,2.98339,0.000908956,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG200.mixedField,6.59683,3.54836,0.0318971,0.0490519,0.10733,0.0392169,1,0,0,3.16397,0.000859547,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG201.mixedField,6.7106,3.54962,0.030842,0.0479956,0.105532,0.039292,1,0,0,3.19042,0.000922124,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG202.mixedField,6.57647,3.52818,0.0316727,0.048825,0.106939,0.0405203,1,0,0,3.17705,0.000878341,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG203.mixedField,6.64006,3.66339,0.0331336,0.0501829,0.109139,0.0384905,1,0,0,3.15312,0.000759814,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG204.mixedField,6.96691,3.70363,0.0307611,0.04795,0.105505,0.0386052,1,0,0,3.20265,0.000875515,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG205.mixedField,6.74338,3.66815,0.0331612,0.0509994,0.111594,0.0393708,1,0,0,3.08185,0.000759283,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG206.mixedField,6.74293,3.45502,0.0298472,0.0475397,0.105567,0.0405308,1,0,0,3.15244,0.00102349,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG207.mixedField,6.57686,3.47485,0.0296088,0.0456,0.0998366,0.0383002,1,0,0,3.32027,0.00102937,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG208.mixedField,6.8524,3.62216,0.0295119,0.0457222,0.100349,0.0379036,1,0,0,3.32208,0.000981306,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG209.mixedField,6.7043,3.52805,0.0303797,0.0473542,0.104193,0.0392147,1,0,0,3.21517,0.000958837,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG210.mixedField,6.68243,3.6841,0.0325359,0.0492116,0.10697,0.0379936,1,0,0,3.20406,0.000782714,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG211.mixedField,6.7502,3.56232,0.0311283,0.0486737,0.107237,0.0396841,1,0,0,3.15032,0.000901123,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG212.mixedField,7.07476,3.65144,0.0291283,0.0462879,0.102684,0.0389674,1,0,0,3.23801,0.000998781,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG213.mixedField,6.81431,3.35837,0.0306853,0.0509683,0.115344,0.04425,1,0,0,2.90811,0.00100422,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG214.mixedField,6.99442,3.63344,0.0301598,0.0478589,0.106104,0.0396171,1,0,0,3.16764,0.000937025,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG215.mixedField,6.67341,3.55732,0.0333059,0.0525449,0.116203,0.0486656,1,0,0,3.00155,0.00078448,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG216.mixedField,6.54566,3.56711,0.0326526,0.0497668,0.108504,0.0390328,1,0,0,3.15008,0.000812167,0,0
