model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG0.mixedField,13.5317,24.422,0.00397928,0.00243303,0.00546689,0.00672744,1,0,0,1.23149,0.0559082,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG1.mixedField,1037.02,283.991,0.0291581,0.0575451,0.142726,0.337568,1,0,0,0.851165,0.0473956,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG2.mixedField,942.866,330.598,0.0293248,0.0608933,0.15577,0.362827,1,0,0,0.86534,0.0461119,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG3.mixedField,858.888,347.043,0.0291132,0.0532122,0.126373,0.290631,1,0,0,0.903127,0.0466539,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG4.mixedField,791.445,354.649,0.0298028,0.0635809,0.165445,0.374493,1,0,0,0.902319,0.0444531,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG5.mixedField,719.687,348.773,0.0302999,0.0632653,0.162396,0.361417,1,0,0,0.930755,0.043758,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG6.mixedField,649.948,335.842,0.0314065,0.0679773,0.178539,0.389574,1,0,0,0.95746,0.0423842,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG7.mixedField,581.155,317.004,0.0326161,0.0696678,0.181426,0.392333,1,0,0,0.989009,0.0415637,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG8.mixedField,513.276,292.657,0.03469,0.0780159,0.210143,0.441312,1,0,0,1.02381,0.0393284,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG9.mixedField,445.364,262.356,0.0372484,0.0809795,0.213301,0.441405,1,0,0,1.07359,0.0379687,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG10.mixedField,378.204,225.525,0.0413145,0.0731671,0.170892,0.308673,1,0,0,1.15234,0.0354024,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG11.mixedField,304.361,183.257,0.048006,0.0808059,0.184022,0.310971,1,0,0,1.24517,0.031662,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG12.mixedField,221.559,132.32,0.058845,0.0903703,0.19763,0.316066,1,0,0,1.39613,0.0266829,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG13.mixedField,66.0287,27.0909,0.165908,0.148239,0.298361,0.26323,1,0,0,1.60141,1.51003e-05,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG14.mixedField,33.6594,25.7281,0.126474,0.280216,0.747324,0.189061,1,0,0,0.592219,0.000125617,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG15.mixedField,37.8995,24.9941,0.0166951,0.0794522,0.394809,0.394125,1,0,0,1.05579,0.00792206,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG16.mixedField,37.2645,24.0639,0.014661,0.0690523,0.339892,0.390851,1,0,0,1.10631,0.00998771,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG17.mixedField,36.4942,23.3326,0.0144059,0.0696759,0.351401,0.378849,1,0,0,1.04094,0.0100904,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG18.mixedField,35.7586,22.6412,0.0134103,0.0634423,0.313548,0.367177,1,0,0,1.09811,0.0112625,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG19.mixedField,34.8995,21.8493,0.0139179,0.0674447,0.340748,0.363226,1,0,0,1.04454,0.0101289,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG20.mixedField,34.0503,21.2509,0.0134406,0.0644279,0.322277,0.36448,1,0,0,1.07786,0.0103947,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG21.mixedField,32.9349,20.2651,0.0133242,0.0630386,0.311569,0.362602,1,0,0,1.12496,0.0102738,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG22.mixedField,32.2292,19.6847,0.0131928,0.0626421,0.310632,0.356604,1,0,0,1.11708,0.0100908,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG23.mixedField,31.3056,18.9222,0.0125392,0.0590217,0.290353,0.361059,1,0,0,1.20037,0.0107985,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG24.mixedField,30.2489,18.0918,0.0129545,0.0591313,0.282863,0.326479,1,0,0,1.18111,0.00980128,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG25.mixedField,29.3495,17.2124,0.0132756,0.0622569,0.305233,0.357127,1,0,0,1.16586,0.00898523,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG26.mixedField,28.3659,16.4179,0.0125802,0.0575358,0.275722,0.336077,1,0,0,1.24365,0.00958878,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG27.mixedField,27.6422,15.8286,0.0122936,0.054702,0.255697,0.314777,1,0,0,1.28577,0.00952596,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG28.mixedField,26.6702,14.9167,0.013708,0.0615649,0.290207,0.308083,1,0,0,1.19554,0.0073619,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG29.mixedField,25.9413,14.1545,0.0131026,0.0587986,0.276965,0.314585,1,0,0,1.26137,0.00760013,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG30.mixedField,25.1259,13.3346,0.0126536,0.0566576,0.266343,0.326496,1,0,0,1.33994,0.00775021,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG31.mixedField,24.2551,12.6885,0.0126031,0.0541678,0.245416,0.282907,1,0,0,1.36571,0.00740331,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG32.mixedField,23.6083,12.0307,0.0121744,0.0510511,0.226247,0.263854,1,0,0,1.44421,0.00746009,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG33.mixedField,22.9527,11.2881,0.0118649,0.0494723,0.218146,0.269932,1,0,0,1.52185,0.00740187,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG34.mixedField,22.0855,10.3864,0.0126407,0.0529778,0.234673,0.279504,1,0,0,1.48695,0.00620813,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG35.mixedField,21.4649,9.89028,0.0122505,0.0521682,0.234406,0.294561,1,0,0,1.57562,0.00619142,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG36.mixedField,20.6898,9.28148,0.0112493,0.0445223,0.187459,0.238734,1,0,0,1.75947,0.006938,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG37.mixedField,20.2471,8.80625,0.0110412,0.045128,0.19549,0.271745,1,0,0,1.8483,0.00674971,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG38.mixedField,19.7895,8.16181,0.01064,0.0427048,0.18204,0.257773,1,0,0,1.92437,0.00690871,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG39.mixedField,19.0644,7.69129,0.0126114,0.0489532,0.20263,0.233332,1,0,0,1.7784,0.00467391,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG40.mixedField,18.9572,7.25199,0.0119185,0.0474514,0.200838,0.253659,1,0,0,1.86683,0.00489572,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG41.mixedField,18.2166,6.77735,0.0114351,0.0441693,0.182044,0.240813,1,0,0,2.01108,0.0052456,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG42.mixedField,17.8414,6.15781,0.0108166,0.0429882,0.181664,0.277229,1,0,0,2.17618,0.00568431,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG43.mixedField,17.271,5.93968,0.012443,0.0472596,0.191939,0.236219,1,0,0,1.97532,0.00417751,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG44.mixedField,17.0351,5.54651,0.0115962,0.0401059,0.150303,0.184616,1,0,0,2.22636,0.00459098,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG45.mixedField,16.9195,5.44569,0.0125912,0.0469036,0.187313,0.245957,1,0,0,2.18064,0.00373915,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG46.mixedField,16.5324,5.17465,0.0124001,0.046149,0.184151,0.248646,1,0,0,2.2035,0.00381483,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG47.mixedField,16.245,4.88799,0.0132094,0.0475757,0.18456,0.218314,1,0,0,2.09548,0.00332713,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG48.mixedField,15.9272,4.62589,0.0124699,0.0431662,0.161896,0.210593,1,0,0,2.31296,0.00369535,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG49.mixedField,15.4488,4.55867,0.012353,0.0430949,0.162695,0.215541,1,0,0,2.4523,0.00379821,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG50.mixedField,15.5449,4.3483,0.0125953,0.0403085,0.141594,0.157493,1,0,0,2.38252,0.00355422,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG51.mixedField,14.9752,4.35026,0.0130372,0.040657,0.139828,0.174685,1,0,0,2.46438,0.00337572,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG52.mixedField,14.8766,4.577,0.0143831,0.0498154,0.186917,0.251698,1,0,0,2.28977,0.002713,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG53.mixedField,14.4453,4.24246,0.013537,0.0403976,0.134093,0.158898,1,0,0,2.53005,0.00316835,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG54.mixedField,14.1211,4.1875,0.0154157,0.0492682,0.172876,0.227279,1,0,0,2.34462,0.0024568,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG55.mixedField,13.9777,4.16968,0.0148791,0.0474347,0.166101,0.230467,1,0,0,2.48386,0.00265837,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG56.mixedField,13.6532,4.14915,0.0150015,0.046247,0.157573,0.20746,1,0,0,2.5329,0.00267169,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG57.mixedField,13.4231,4.19299,0.0147878,0.0414785,0.131132,0.15028,1,0,0,2.69711,0.00273525,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG58.mixedField,13.1592,4.10617,0.0152312,0.043957,0.14209,0.173513,1,0,0,2.62903,0.00264586,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG59.mixedField,12.9516,4.0753,0.0169091,0.045472,0.139192,0.123297,1,0,0,2.44501,0.00217305,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG60.mixedField,12.6419,4.00188,0.0154214,0.0424023,0.13201,0.151239,1,0,0,2.72579,0.00267447,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG61.mixedField,12.3593,4.04998,0.0170109,0.0462844,0.142945,0.171094,1,0,0,2.61736,0.00222301,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG62.mixedField,12.2481,4.09448,0.01704,0.0441613,0.13149,0.13263,1,0,0,2.7047,0.00220629,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG63.mixedField,11.7954,4.01647,0.0185144,0.0484268,0.145181,0.153248,1,0,0,2.5891,0.00192374,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG64.mixedField,11.5951,3.96339,0.0180069,0.0481514,0.146766,0.182759,1,0,0,2.67841,0.00208042,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG65.mixedField,11.2142,3.88032,0.0172772,0.0429544,0.12407,0.142703,1,0,0,2.85449,0.0023403,0,0
